Order ID,Customer ID,Location Id,Order Date
US-2017-RA19915140-41475,RA-199151402,UniteIllinHighland Park,7/20/2017
US-2017-MW1822098-41475,MW-1822098,PanamPanamSan Miguelito,7/20/2017
UP-2017-ER3855137-41475,ER-3855137,UkraiDonetHorlivka,7/20/2017
RO-2017-CM1830107-41475,CM-1830107,RomanPrahoPloiesti,7/20/2017
MX-2017-DB1291036-41475,DB-1291036,DominSantoSanto Domingo,7/20/2017
IT-2017-GG1465045-41475,GG-1465045,FrancLanguNarbonne,7/20/2017
IN-2017-JM1558027-41475,JM-1558027,ChinaJiangChangzhou,7/20/2017
ES-2017-JM1619548-41475,JM-1619548,GermaLowerHanover,7/20/2017
ES-2017-DW1354045-41475,DW-1354045,FrancIle-dSavigny-le-Temple,7/20/2017
CG-2017-JK564033-41475,JK-564033,DemocKinshKinshasa,7/20/2017
CA-2017-RK19300140-41475,RK-193001402,UniteIndiaSouth Bend,7/20/2017
US-2017-BH1171055-41476,BH-1171055,HonduCortéCholoma,7/21/2017
US-2017-BH1171018-41476,BH-1171018,BraziCearáLimoeiro do Norte,7/21/2017
NI-2017-EL373595-41476,EL-373595,NigerKanoKano,7/21/2017
IZ-2017-RS987061-41476,RS-987061,IraqBaghdBaghdad,7/21/2017
IV-2017-MW823529-41476,MW-823529,Cote LagunAbidjan,7/21/2017
IN-2017-AS10225144-41476,AS-10225144,VietnHo ChHo Chi Minh City,7/21/2017
ID-2017-RW1954097-41476,RW-1954097,PakisBalucQuetta,7/21/2017
BU-2017-AH1003019-41476,AH-1003019,BulgaPazarPazardzhik,7/21/2017
AO-2017-JC53404-41476,JC-53404,AngolLuandLuanda,7/21/2017
ZA-2017-KM6375146-41478,KM-6375146,ZambiCoppeChililabombwe,7/23/2017
US-2017-DV13465143-41478,DV-13465143,VenezAnzoáSan José de Guanipa,7/23/2017
MX-2017-DB1340582-41478,DB-1340582,MexicPueblPuebla,7/23/2017
IT-2017-SC2072564-41478,SC-2072564,ItalyApuliCerignola,7/23/2017
ES-2017-DB13660120-41478,DB-13660120,SpainMadriMadrid,7/23/2017
ES-2017-BH1171048-41478,BH-1171048,GermaBerliBerlin,7/23/2017
CA-2017-TH21550140-41478,TH-215501406,UniteNew YNew York City,7/23/2017
CA-2017-MS17830140-41478,MS-178301406,UniteNew YRochester,7/23/2017
BO-2017-AM70513-41478,AM-70513,BelarHomyeMazyr,7/23/2017
US-2017-ML1804098-41479,ML-1804098,PanamPanamSan Miguelito,7/24/2017
US-2017-ML1804018-41479,ML-1804018,BraziMaranPresidente Dutra,7/24/2017
SG-2017-LF7185111-41479,LF-7185111,SenegDakarDakar,7/24/2017
MX-2017-JF1549051-41479,JF-1549051,GuateGuateVilla Nueva,7/24/2017
MX-2017-EB1393031-41479,EB-1393031,CubaIsla Nueva Gerona,7/24/2017
ID-2017-LW1699097-41479,LW-1699097,PakisPunjaRawalpindi,7/24/2017
ID-2017-HA1492059-41479,HA-1492059,IndonJawa Depok,7/24/2017
ID-2017-GZ14545118-41479,GZ-14545118,SouthGyeonChangwon,7/24/2017
ES-2017-OT18730139-41479,OT-18730139,UniteEnglaLondon,7/24/2017
ES-2017-LA1678045-41479,LA-1678045,FrancProveNice,7/24/2017
CG-2017-TS1108533-41479,TS-1108533,DemocBanduBandundu,7/24/2017
CA-2017-SS20515140-41479,SS-205151408,UniteKentuLouisville,7/24/2017
US-2017-RB19795140-41480,RB-197951406,UnitePennsPhiladelphia,7/25/2017
MX-2017-TS2120518-41480,TS-2120518,BraziSão PGuaratinguetá,7/25/2017
MX-2017-RF1973593-41480,RF-1973593,NicarManagManagua,7/25/2017
MX-2017-MZ1751539-41480,MZ-1751539,El SaSan SApopa,7/25/2017
MX-2017-BH1171018-41480,BH-1171018,BraziSão PSão Bernardo do Campo,7/25/2017
MX-2017-BG1103582-41480,BG-1103582,MexicDistrMexico City,7/25/2017
IT-2017-RS19420124-41480,RS-19420124,SwedeStockStockholm,7/25/2017
IN-2017-JC1577558-41480,JC-1577558,IndiaMadhySatna,7/25/2017
ES-2017-SC20575139-41480,SC-20575139,UniteEnglaLondon,7/25/2017
ES-2017-SC20305139-41480,SC-20305139,UniteEnglaSale,7/25/2017
ES-2017-ON1871545-41480,ON-1871545,FrancNord-Abbeville,7/25/2017
ES-2017-KT1648048-41480,KT-1648048,GermaBavarMunich,7/25/2017
CG-2017-LB673533-41480,LB-673533,DemocKasaiKananga,7/25/2017
CA-2017-YS21880140-41480,YS-218801408,UniteAlabaMontgomery,7/25/2017
CA-2017-RD19930140-41480,RD-199301404,UniteCalifLos Angeles,7/25/2017
CA-2017-MH18025140-41480,MH-180251404,UniteWashiSeattle,7/25/2017
US-2017-VW21775143-41481,VW-21775143,VenezMiranCúa,7/26/2017
US-2017-CA12775140-41481,CA-127751404,UniteArizoMesa,7/26/2017
MX-2017-KM1637582-41481,KM-1637582,MexicTamauNuevo Laredo,7/26/2017
MX-2017-CR1273018-41481,CR-1273018,BraziSão PSão Paulo,7/26/2017
IT-2017-AM10705139-41481,AM-10705139,UniteEnglaEastbourne,7/26/2017
IN-2017-SW20755102-41481,SW-20755102,PhiliNatioManila,7/26/2017
EG-2017-BF108038-41481,BF-108038,EgyptAl QaCairo,7/26/2017
CA-2017-HA14920140-41481,HA-149201404,UniteCalifSan Francisco,7/26/2017
CA-2017-CK12760140-41481,CK-127601404,UniteArizoGlendale,7/26/2017
CA-2017-BP11095140-41481,BP-110951404,UniteCalifOxnard,7/26/2017
CA-2017-AS10240140-41481,AS-102401406,UnitePennsPhiladelphia,7/26/2017
US-2017-PG18820140-41482,PG-188201408,UniteKentuLouisville,7/27/2017
TU-2017-HR4830134-41482,HR-4830134,TurkeIzmirIzmir,7/27/2017
MX-2017-CL1270082-41482,CL-1270082,MexicNuevoMonterrey,7/27/2017
MX-2017-BD1177082-41482,BD-1177082,MexicDuranGómez Palacio,7/27/2017
MX-2017-AP1072018-41482,AP-1072018,BraziFederBrasília,7/27/2017
ES-2017-GB1457548-41482,GB-1457548,GermaBavarMunich,7/27/2017
TU-2017-PT9090134-41483,PT-9090134,TurkeIstanIstanbul,7/28/2017
MX-2017-TB2159593-41483,TB-2159593,NicarGranaGranada,7/28/2017
IT-2017-VT21700120-41483,VT-21700120,SpainCatalCastelldefels,7/28/2017
ES-2017-MS17530139-41483,MS-17530139,UniteEnglaLondon,7/28/2017
ES-2017-LW1712548-41483,LW-1712548,GermaNorthEssen,7/28/2017
ES-2017-GH1466564-41483,GH-1466564,ItalyEmiliModena,7/28/2017
CM-2017-HG484522-41483,HG-484522,CamerCentrYaounde,7/28/2017
AL-2017-JD60152-41483,JD-60152,AlbanVlorëVlore,7/28/2017
MX-2017-JO1555018-41484,JO-1555018,BraziSão PItapetininga,7/29/2017
US-2017-GH14410140-41485,GH-144101402,UniteMinneLakeville,7/30/2017
TU-2017-RM9375134-41485,RM-9375134,TurkeIzmirIzmir,7/30/2017
SF-2017-MZ7515117-41485,MZ-7515117,SouthKwazuNewcastle,7/30/2017
RS-2017-PB9210108-41485,PB-9210108,RussiArkhaSeverodvinsk,7/30/2017
RS-2017-CK2760108-41485,CK-2760108,RussiChelyZlatoust,7/30/2017
MX-2017-FC1433582-41485,FC-1433582,MexicDistrMexico City,7/30/2017
IT-2017-NH1861048-41485,NH-1861048,GermaNorthRheine,7/30/2017
IT-2017-MH1762048-41485,MH-1762048,GermaNorthBielefeld,7/30/2017
IT-2017-BD1177062-41485,BD-1177062,IrelaDubliDublin,7/30/2017
IN-2017-CS1249092-41485,CS-1249092,New ZBay oRotorua,7/30/2017
ID-2017-EH1418597-41485,EH-1418597,PakisPunjaRawalpindi,7/30/2017
ES-2017-ZC2191048-41485,ZC-2191048,GermaSaxonDresden,7/30/2017
ES-2017-SM2095048-41485,SM-2095048,GermaBadenBad Waldsee,7/30/2017
ES-2017-RF1984048-41485,RF-1984048,GermaNorthHalle,7/30/2017
CA-2017-HA14920140-41485,HA-149201404,UniteCalifSan Francisco,7/30/2017
CA-2017-CC12610140-41485,CC-126101402,UniteTexasHouston,7/30/2017
US-2017-TS2161036-41486,TS-2161036,DominSantoSanto Domingo,7/31/2017
US-2017-SL2015518-41486,SL-2015518,BraziBahiaBrumado,7/31/2017
US-2017-HD14785101-41486,HD-14785101,PeruLima Lima,7/31/2017
US-2017-EB137055-41486,EB-137055,ArgenBuenoBuenos Aires,7/31/2017
MX-2017-SL2015539-41486,SL-2015539,El SaSan SIlopango,7/31/2017
MX-2017-MS1783051-41486,MS-1783051,GuateEscuiEscuintla,7/31/2017
MO-2017-PN877586-41486,PN-877586,MorocGrandCasablanca,7/31/2017
IN-2017-GM1445558-41486,GM-1445558,IndiaTelanHyderabad,7/31/2017
ID-2017-GH14425102-41486,GH-14425102,PhiliNatioManila,7/31/2017
CA-2017-SC20695140-41486,SC-206951402,UniteMissoSaint Louis,7/31/2017
CA-2017-RH19495140-41486,RH-194951406,UniteNew YNew York City,7/31/2017
CA-2017-AR10405140-41486,AR-104051408,UniteMissiHattiesburg,7/31/2017
AG-2017-BP12303-41486,BP-12303,AlgerLaghoLaghouat,7/31/2017
MX-2017-MS178305-41487,MS-178305,ArgenSantiSantiago del Estero,8/1/2017
IN-2017-SH199757-41487,SH-199757,AustrVictoMelbourne,8/1/2017
IN-2017-KD1649558-41487,KD-1649558,IndiaMaharNasik,8/1/2017
IN-2017-JF1541559-41487,JF-1541559,IndonSumatPalembang,8/1/2017
IN-2017-DK1322527-41487,DK-1322527,ChinaJiangJiangyan,8/1/2017
ID-2017-JO1528092-41487,JO-1528092,New ZGisboGisborne,8/1/2017
ES-2017-RC1996048-41487,RC-1996048,GermaBavarIngolstadt,8/1/2017
ES-2017-GH1442548-41487,GH-1442548,GermaNorthGummersbach,8/1/2017
ES-2017-EB1393045-41487,EB-1393045,FrancLanguPerpignan,8/1/2017
ES-2017-EB13840139-41487,EB-13840139,UniteEnglaWest Bromwich,8/1/2017
ES-2017-DL1331564-41487,DL-1331564,ItalyLombaMilan,8/1/2017
ES-2017-AJ1094548-41487,AJ-1094548,GermaBrandCottbus,8/1/2017
CG-2017-CW190533-41487,CW-190533,DemocKatanLubumbashi,8/1/2017
CA-2017-PC19000140-41487,PC-190001404,UniteCalifLos Angeles,8/1/2017
UP-2017-LE6810137-41488,LE-6810137,UkraiL'vivDrogobych,8/2/2017
IN-2017-TH2111558-41488,TH-2111558,IndiaMaharUlhasnagar,8/2/2017
IN-2017-SJ205007-41488,SJ-205007,AustrSouthAdelaide,8/2/2017
IN-2017-SH2039592-41488,SH-2039592,New ZBay oTauranga,8/2/2017
IN-2017-SC2002059-41488,SC-2002059,IndonJawa Bogor,8/2/2017
IN-2017-RE1940527-41488,RE-1940527,ChinaShandTengzhou,8/2/2017
IN-2017-MC181007-41488,MC-181007,AustrSouthWhyalla,8/2/2017
IN-2017-KB1658527-41488,KB-1658527,ChinaShandQingdao,8/2/2017
IN-2017-AF1088559-41488,AF-1088559,IndonKalimPontianak,8/2/2017
ID-2017-SC203057-41488,SC-203057,AustrSouthAdelaide,8/2/2017
ID-2017-PK18910118-41488,PK-18910118,SouthDaeguDaegu,8/2/2017
ES-2017-LS1723045-41488,LS-1723045,FrancAuverVichy,8/2/2017
ES-2017-KH16690124-41488,KH-16690124,SwedeSkåneHelsingborg,8/2/2017
ES-2017-CW1190545-41488,CW-1190545,FrancBrittPontivy,8/2/2017
EG-2017-RA928538-41488,RA-928538,EgyptAl QaCairo,8/2/2017
CA-2017-DK12985140-41488,DK-129851404,UniteOregoSpringfield,8/2/2017
CA-2017-Co12640140-41488,Co-126401404,UniteWashiSeattle,8/2/2017
CA-2017-BE11455140-41488,BE-114551406,UniteRhodeProvidence,8/2/2017
US-2017-LB1673518-41489,LB-1673518,BraziPernaBezerros,8/3/2017
UP-2017-KA6525137-41489,KA-6525137,UkraiDniprDniprodzerzhyns'k,8/3/2017
MX-2017-LH1690018-41489,LH-1690018,BraziGoiásValparaíso de Goiás,8/3/2017
MX-2017-LB1673582-41489,LB-1673582,MexicNayarTepic,8/3/2017
MX-2017-AF1087051-41489,AF-1087051,GuateGuateMixco,8/3/2017
IT-2017-PF1922545-41489,PF-1922545,FrancIle-dAubervilliers,8/3/2017
IT-2017-FM14290124-41489,FM-14290124,SwedeStockStockholm,8/3/2017
IN-2017-RE194507-41489,RE-194507,AustrNew SNewcastle,8/3/2017
IN-2017-KH1633059-41489,KH-1633059,IndonYogyaYogyakarta,8/3/2017
IN-2017-GH144257-41489,GH-144257,AustrVictoBendigo,8/3/2017
ES-2017-TB21625139-41489,TB-21625139,UniteEnglaLondon,8/3/2017
ES-2017-SS2059062-41489,SS-2059062,IrelaCorkCork,8/3/2017
ES-2017-MZ1733564-41489,MZ-1733564,ItalySicilPalermo,8/3/2017
ES-2017-MH1762045-41489,MH-1762045,FrancIle-dBondy,8/3/2017
ES-2017-MA1799548-41489,MA-1799548,GermaBadenKarlsruhe,8/3/2017
ES-2017-LF1718545-41489,LF-1718545,FrancLanguCastres,8/3/2017
ES-2017-KN1645048-41489,KN-1645048,GermaNorthMenden,8/3/2017
ES-2017-JP16135120-41489,JP-16135120,SpainBasquBilbao,8/3/2017
ES-2017-GH1441064-41489,GH-1441064,ItalyVenetVenice,8/3/2017
ES-2017-CM1211564-41489,CM-1211564,ItalyVenetRovigo,8/3/2017
EG-2017-AH21038-41489,AH-21038,EgyptAl IsAlexandria,8/3/2017
SF-2017-PF9165117-41490,PF-9165117,SouthGauteJohannesburg,8/4/2017
IT-2017-KH1669045-41490,KH-1669045,FrancIle-dAulnay-sous-Bois,8/4/2017
ES-2017-FC1424564-41490,FC-1424564,ItalyPiedmCuneo,8/4/2017
ES-2017-CG12520139-41490,CG-12520139,UniteEnglaPoole,8/4/2017
ES-2017-AH1007545-41490,AH-1007545,FrancNormaFlers,8/4/2017
IT-2017-EK1379548-41491,EK-1379548,GermaLowerEmden,8/5/2017
CA-2017-AH10690140-41491,AH-106901402,UniteTexasDallas,8/5/2017
TO-2017-EB3870131-41492,EB-3870131,TogoMaritLome,8/6/2017
MX-2017-SV2081531-41492,SV-2081531,CubaLas TPuerto Padre,8/6/2017
MX-2017-NS1864051-41492,NS-1864051,GuateGuateMixco,8/6/2017
MA-2017-BS136577-41492,BS-136577,MadagAnalaAntananarivo,8/6/2017
IZ-2017-CK220561-41492,CK-220561,IraqAl BaBasra,8/6/2017
IZ-2017-BP109561-41492,BP-109561,IraqBabilAl Hillah,8/6/2017
IT-2017-PO19195120-41492,PO-19195120,SpainCatalGranollers,8/6/2017
IT-2017-JL1550591-41492,JL-1550591,NetheOveriEnschede,8/6/2017
ID-2017-TM210107-41492,TM-210107,AustrQueenGold Coast,8/6/2017
ID-2017-CS1213059-41492,CS-1213059,IndonKalimBalikpapan,8/6/2017
HR-2017-ME772530-41492,ME-772530,CroatGrad Zagreb,8/6/2017
ES-2017-MK1790545-41492,MK-1790545,FrancIle-dNeuilly-sur-Seine,8/6/2017
ES-2017-LR1691564-41492,LR-1691564,ItalyLazioRome,8/6/2017
ES-2017-JH1543045-41492,JH-1543045,FrancIle-dMontesson,8/6/2017
ES-2017-DM1301564-41492,DM-1301564,ItalyApuliBrindisi,8/6/2017
ES-2017-DJ1363048-41492,DJ-1363048,GermaNorthAachen,8/6/2017
ES-2017-AZ1075045-41492,AZ-1075045,FrancAuverAnnemasse,8/6/2017
ES-2017-AR1082545-41492,AR-1082545,FrancIle-dNeuilly-sur-Seine,8/6/2017
ES-2017-AO1081045-41492,AO-1081045,FrancLanguColomiers,8/6/2017
CA-2017-RP19270140-41492,RP-192701402,UniteTexasHouston,8/6/2017
CA-2017-MS17980140-41492,MS-179801402,UniteTexasHouston,8/6/2017
CA-2017-EM409523-41492,EM-409523,CanadNova Halifax,8/6/2017
BK-2017-NW840017-41492,NW-840017,BosniFederSarajevo,8/6/2017
WA-2017-GP474089-41493,GP-474089,NamibKhomaWindhoek,8/7/2017
US-2017-NS18640140-41493,NS-186401406,UniteMarylBaltimore,8/7/2017
US-2017-KW16570140-41493,KW-165701402,UniteMissoKirkwood,8/7/2017
TU-2017-LA6780134-41493,LA-6780134,TurkeAnkarAnkara,8/7/2017
MX-2017-BG1174018-41493,BG-1174018,BraziParaíBayeux,8/7/2017
KE-2017-RA928569-41493,RA-928569,KenyaCoastMombasa,8/7/2017
IT-2017-NP1870091-41493,NP-1870091,NetheSouthThe Hague,8/7/2017
IN-2017-JE1547527-41493,JE-1547527,ChinaShandWeihai,8/7/2017
IN-2017-DK1298559-41493,DK-1298559,IndonSumatMedan,8/7/2017
ID-2017-JC1577559-41493,JC-1577559,IndonJawa Bekasi,8/7/2017
ES-2017-VW2177545-41493,VW-2177545,FrancProveNice,8/7/2017
ES-2017-PW19240139-41493,PW-19240139,UniteEnglaChesterfield,8/7/2017
ES-2017-ML1741048-41493,ML-1741048,GermaNorthLippstadt,8/7/2017
ES-2017-CC1255045-41493,CC-1255045,FrancProveMarseille,8/7/2017
ES-2017-BD1162064-41493,BD-1162064,ItalyLombaMilan,8/7/2017
CA-2017-PN18775140-41493,PN-187751404,UniteCalifBakersfield,8/7/2017
CA-2017-NS18640140-41493,NS-186401404,UniteIdahoBoise,8/7/2017
CA-2017-JK15625140-41493,JK-156251406,UnitePennsPhiladelphia,8/7/2017
CA-2017-EM14095140-41493,EM-140951408,UniteVirgiSpringfield,8/7/2017
TU-2017-DB3555134-41494,DB-3555134,TurkeAnkarAnkara,8/8/2017
SY-2017-BD1635126-41494,BD-1635126,SyriaHimsHoms,8/8/2017
PL-2017-SS10410103-41494,SS-10410103,PolanPodlaBialystok,8/8/2017
PL-2017-AB600103-41494,AB-600103,PolanSilesBytom,8/8/2017
MX-2017-YC2189539-41494,YC-2189539,El SaSan SSoyapango,8/8/2017
MX-2017-EJ1415582-41494,EJ-1415582,MexicMorelJiutepec,8/8/2017
IZ-2017-NZ856561-41494,NZ-856561,IraqBaghdBaghdad,8/8/2017
IN-2017-SF2006527-41494,SF-2006527,ChinaJiangChangzhou,8/8/2017
IN-2017-RD1958527-41494,RD-1958527,ChinaGuangXinyi,8/8/2017
IN-2017-CY1274527-41494,CY-1274527,ChinaShandQingdao,8/8/2017
IN-2017-AS10240102-41494,AS-10240102,PhiliNatioManila,8/8/2017
ID-2017-JK1573078-41494,JK-1573078,MalayKualaKuala Lumpur,8/8/2017
EZ-2017-JR567032-41494,JR-567032,CzechUsti Usti nad Labem,8/8/2017
ES-2017-MT178158-41494,MT-178158,AustrViennVienna,8/8/2017
ES-2017-MC1760564-41494,MC-1760564,ItalyApuliTaranto,8/8/2017
ES-2017-JC1610548-41494,JC-1610548,GermaBerliBerlin,8/8/2017
CA-2017-TT21220140-41494,TT-212201404,UniteCalifSan Francisco,8/8/2017
CA-2017-RD19585140-41494,RD-195851406,UniteNew YUtica,8/8/2017
CA-2017-DB13405140-41494,DB-134051406,UniteMassaLawrence,8/8/2017
AG-2017-AA4803-41494,AA-4803,AlgerBechaBechar,8/8/2017
TU-2017-FM4215134-41495,FM-4215134,TurkeIstanIstanbul,8/9/2017
MX-2017-MM1726039-41495,MM-1726039,El SaSantaSanta Ana,8/9/2017
MX-2017-AR1082528-41495,AR-1082528,ColomAntioMedellín,8/9/2017
MX-2017-AH1069028-41495,AH-1069028,ColomMagdaSanta Marta,8/9/2017
IR-2017-NP832560-41495,NP-832560,IranSistaZabol,8/9/2017
IN-2017-VG2180559-41495,VG-2180559,IndonSumatMedan,8/9/2017
IN-2017-TS212057-41495,TS-212057,AustrNew SSydney,8/9/2017
IN-2017-NP1870058-41495,NP-1870058,IndiaBiharPatna,8/9/2017
IN-2017-MS17710113-41495,MS-17710113,SingaSingaSingapore,8/9/2017
IN-2017-KB1631578-41495,KB-1631578,MalayKualaKuala Lumpur,8/9/2017
IN-2017-DG1330058-41495,DG-1330058,IndiaUttarKanpur,8/9/2017
ES-2017-TP2113048-41495,TP-2113048,GermaNorthDuisburg,8/9/2017
ES-2017-RA1994564-41495,RA-1994564,ItalyEmiliRimini,8/9/2017
ES-2017-ES14020139-41495,ES-14020139,UniteScotlEdinburgh,8/9/2017
ES-2017-DS1303045-41495,DS-1303045,FrancAquitLa Teste-de-Buch,8/9/2017
ES-2017-CJ1187545-41495,CJ-1187545,FrancNormaElbeuf,8/9/2017
ES-2017-CC1261045-41495,CC-1261045,FrancAlsacMulhouse,8/9/2017
CA-2017-RA19885140-41495,RA-198851408,UniteFloriJacksonville,8/9/2017
CA-2017-NP18325140-41495,NP-183251406,UniteNew YNew York City,8/9/2017
CA-2017-MF18250140-41495,MF-182501406,UniteNew YNew York City,8/9/2017
CA-2017-HR14770140-41495,HR-147701402,UniteWiscoMilwaukee,8/9/2017
CA-2017-DS13180140-41495,DS-131801402,UniteMichiDetroit,8/9/2017
AO-2017-CA23104-41495,CA-23104,AngolBenguBenguela,8/9/2017
AG-2017-MP74703-41495,MP-74703,AlgerAnnabAnnaba,8/9/2017
US-2017-WB21850140-41496,WB-218501404,UniteOregoRedmond,8/10/2017
UP-2017-AG675137-41496,AG-675137,UkraiKhmelKhmel'nyts'kyy,8/10/2017
TU-2017-JE5745134-41496,JE-5745134,TurkeAnkarAnkara,8/10/2017
TU-2017-CH2070134-41496,CH-2070134,TurkeAdanaAdana,8/10/2017
SF-2017-SM10005117-41496,SM-10005117,SouthGauteJohannesburg,8/10/2017
SA-2017-NR8550110-41496,NR-8550110,SaudiMakkaJeddah,8/10/2017
NI-2017-ZD1192595-41496,ZD-1192595,NigerKwaraIlorin,8/10/2017
NI-2017-MO780095-41496,MO-780095,NigerEdoBenin City,8/10/2017
MX-2017-MC1763539-41496,MC-1763539,El SaSan SSan Salvador,8/10/2017
MX-2017-DO1343531-41496,DO-1343531,CubaPinarConsolación del Sur,8/10/2017
IN-2017-CT1199566-41496,CT-1199566,JapanOsakaHirakata,8/10/2017
IN-2017-AS1063058-41496,AS-1063058,IndiaWest Bhatpara,8/10/2017
ID-2017-SC2009592-41496,SC-2009592,New ZAucklManukau City,8/10/2017
ID-2017-LP1708059-41496,LP-1708059,IndonJakarJakarta,8/10/2017
ID-2017-JM1619559-41496,JM-1619559,IndonJawa Surabaya,8/10/2017
ID-2017-EK13795102-41496,EK-13795102,PhiliNatioPasig,8/10/2017
ID-2017-BE1141059-41496,BE-1141059,IndonJawa Bekasi,8/10/2017
GG-2017-LS723047-41496,LS-723047,GeorgTbiliTbilisi,8/10/2017
ES-2017-YS2188048-41496,YS-2188048,GermaBremeBremen,8/10/2017
ES-2017-SS2087545-41496,SS-2087545,FrancProveSorgues,8/10/2017
ES-2017-SC20770139-41496,SC-20770139,UniteEnglaBedford,8/10/2017
ES-2017-MD1786045-41496,MD-1786045,FrancBourgMâcon,8/10/2017
ES-2017-LL1684048-41496,LL-1684048,GermaBremeBremen,8/10/2017
ES-2017-JK1537045-41496,JK-1537045,FrancIle-dDomont,8/10/2017
ES-2017-JF1519048-41496,JF-1519048,GermaNorthCologne,8/10/2017
ES-2017-GB1457545-41496,GB-1457545,FrancIle-dSuresnes,8/10/2017
ES-2017-FM1421545-41496,FM-1421545,FrancProveCannes,8/10/2017
ES-2017-CK1276045-41496,CK-1276045,FrancIle-dBondy,8/10/2017
EG-2017-KC625538-41496,KC-625538,EgyptAl GhTanta,8/10/2017
CM-2017-MC759022-41496,MC-759022,CamerNord-Bamenda,8/10/2017
CA-2017-JK16120140-41496,JK-161201402,UniteMinneEagan,8/10/2017
CA-2017-BD11320140-41496,BD-113201402,UniteMichiDetroit,8/10/2017
US-2017-PO19180140-41497,PO-191801406,UniteNew YNew York City,8/11/2017
US-2017-JF1556536-41497,JF-1556536,DominSantoSanto Domingo,8/11/2017
US-2017-DW1358555-41497,DW-1358555,HonduAtlánLa Ceiba,8/11/2017
TU-2017-MA7560134-41497,MA-7560134,TurkeAnkarMamak,8/11/2017
IN-2017-RD1972066-41497,RD-1972066,JapanOsakaIbaraki,8/11/2017
IN-2017-AR1051058-41497,AR-1051058,IndiaRajasJodhpur,8/11/2017
ES-2017-FM1438048-41497,FM-1438048,GermaBerliBerlin,8/11/2017
CA-2017-BW11065140-41497,BW-110651408,UniteNorthRaleigh,8/11/2017
IN-2017-AR1034527-41498,AR-1034527,ChinaGuangJiangmen,8/12/2017
ID-2017-CW11905102-41498,CW-11905102,PhiliNatioManila,8/12/2017
ES-2017-CC123708-41498,CC-123708,AustrStyriGraz,8/12/2017
ZA-2017-SF10200146-41499,SF-10200146,ZambiCoppeNdola,8/13/2017
US-2017-SC2068018-41499,SC-2068018,BraziBahiaSalvador,8/13/2017
UP-2017-JF5415137-41499,JF-5415137,UkraiDniprNikopol',8/13/2017
UP-2017-GH4410137-41499,GH-4410137,UkraiDonetDonets'k,8/13/2017
UP-2017-BP1095137-41499,BP-1095137,UkraiL'vivL'viv,8/13/2017
NG-2017-AH12094-41499,AH-12094,NigerNiameNiamey,8/13/2017
MX-2017-DG1330031-41499,DG-1330031,CubaSantiContramaestre,8/13/2017
ML-2017-FW439579-41499,FW-439579,MaliMoptiMopti,8/13/2017
IZ-2017-SV1081561-41499,SV-1081561,IraqNinawMosul,8/13/2017
IN-2017-LA1678092-41499,LA-1678092,New ZCanteChristchurch,8/13/2017
IN-2017-EM1396027-41499,EM-1396027,ChinaHenanNanyang,8/13/2017
ID-2017-SS20590102-41499,SS-20590102,PhiliNatioManila,8/13/2017
ID-2017-JM1619559-41499,JM-1619559,IndonJawa Surabaya,8/13/2017
ID-2017-GZ14470102-41499,GZ-14470102,PhiliNatioManila,8/13/2017
ES-2017-TS2134045-41499,TS-2134045,FrancLanguMillau,8/13/2017
ES-2017-SE20110139-41499,SE-20110139,UniteEnglaLondon,8/13/2017
ES-2017-SC2002045-41499,SC-2002045,FrancNord-Douai,8/13/2017
ES-2017-JM1586564-41499,JM-1586564,ItalyApuliAltamura,8/13/2017
ES-2017-DA1345045-41499,DA-1345045,FrancAquitBrive-la-Gaillarde,8/13/2017
ES-2017-AF10885139-41499,AF-10885139,UniteEnglaEastbourne,8/13/2017
CA-2017-SF20065140-41499,SF-200651404,UniteCalifPomona,8/13/2017
CA-2017-RA19285140-41499,RA-192851402,UniteIndiaRichmond,8/13/2017
CA-2017-ON18715140-41499,ON-187151404,UniteCalifYucaipa,8/13/2017
CA-2017-GK14620140-41499,GK-146201408,UniteNorthGreensboro,8/13/2017
CA-2017-EJ13720140-41499,EJ-137201406,UnitePennsPhiladelphia,8/13/2017
CA-2017-CK12595140-41499,CK-125951408,UniteGeorgMarietta,8/13/2017
TU-2017-JS6030134-41500,JS-6030134,TurkeDiyarDiyarbakir,8/14/2017
SA-2017-KH6330110-41500,KH-6330110,SaudiAr RiRiyadh,8/14/2017
SA-2017-JB6000110-41500,JB-6000110,SaudiMakkaMecca,8/14/2017
NI-2017-EH376595-41500,EH-376595,NigerKwaraIlorin,8/14/2017
MX-2017-RA1994582-41500,RA-1994582,MexicNuevoGeneral Escobedo,8/14/2017
ML-2017-TB1128079-41500,TB-1128079,MaliBamakBamako,8/14/2017
KE-2017-JO514569-41500,JO-514569,KenyaRift Nakuru,8/14/2017
IZ-2017-SC1057561-41500,SC-1057561,IraqBaghdBaghdad,8/14/2017
IT-2017-TA2138548-41500,TA-2138548,GermaSaxonChemnitz,8/14/2017
IT-2017-PF19225125-41500,PF-19225125,SwitzZüricWinterthur,8/14/2017
IT-2017-JK15730125-41500,JK-15730125,SwitzZüricZurich,8/14/2017
IN-2017-TS2150558-41500,TS-2150558,IndiaMaharSolapur,8/14/2017
IN-2017-PO1885058-41500,PO-1885058,IndiaHaryaHisar,8/14/2017
IN-2017-LS172457-41500,LS-172457,AustrVictoMelbourne,8/14/2017
ID-2017-LC169607-41500,LC-169607,AustrNew SNewcastle,8/14/2017
