Order ID,Customer ID,Location Id,Order Date
ID-2019-SM200057-42222,SM-200057,AustrVictoGeelong,8/6/2019
ID-2019-IG150857-42222,IG-150857,AustrVictoGeelong,8/6/2019
ID-2019-FC1433559-42222,FC-1433559,IndonKalimBanjarmasin,8/6/2019
GH-2019-KT648049-42222,KT-648049,GhanaAshanKumasi,8/6/2019
GH-2019-GZ447049-42222,GZ-447049,GhanaGreatAccra,8/6/2019
ES-2019-SM2032045-42222,SM-2032045,FrancIle-dFresnes,8/6/2019
ES-2019-SK1999045-42222,SK-1999045,FrancIle-dLevallois-Perret,8/6/2019
ES-2019-SF20965139-42222,SF-20965139,UniteEnglaGloucester,8/6/2019
ES-2019-RW1954096-42222,RW-1954096,NorwaVest-Kristiansand,8/6/2019
ES-2019-PB19210139-42222,PB-19210139,UniteEnglaStoke-on-Trent,8/6/2019
ES-2019-MO17500120-42222,MO-17500120,SpainMadriGetafe,8/6/2019
ES-2019-MK17905120-42222,MK-17905120,SpainCatalBarcelona,8/6/2019
ES-2019-JF1541545-42222,JF-1541545,FrancNord-Maubeuge,8/6/2019
ES-2019-CC1210096-42222,CC-1210096,NorwaRogalStavanger,8/6/2019
ES-2019-BD1150045-42222,BD-1150045,FrancProveMarseille,8/6/2019
EG-2019-KW643538-42222,KW-643538,EgyptAl QaCairo,8/6/2019
CA-2019-PW19030140-42222,PW-190301408,UniteKentuRichmond,8/6/2019
CA-2019-PO18865140-42222,PO-188651402,UniteIndiaIndianapolis,8/6/2019
CA-2019-NZ18565140-42222,NZ-185651402,UniteTexasHouston,8/6/2019
CA-2019-DW358523-42222,DW-358523,CanadBritiRichmond,8/6/2019
BO-2019-VG1179013-42222,VG-1179013,BelarHomyeHomyel',8/6/2019
US-2019-MH1744055-42223,MH-1744055,HonduCortéCholoma,8/7/2019
US-2019-DK1283582-42223,DK-1283582,MexicPueblPuebla,8/7/2019
UP-2019-ME7320137-42223,ME-7320137,UkraiL'vivL'viv,8/7/2019
RO-2019-KF6285107-42223,KF-6285107,RomanMuresTargu Mures,8/7/2019
NI-2019-TB1152095-42223,TB-1152095,NigerLagosLagos,8/7/2019
MX-2019-MC1759051-42223,MC-1759051,GuateGuateVilla Nueva,8/7/2019
MX-2019-DK1283551-42223,DK-1283551,GuateHuehuHuehuetenango,8/7/2019
MX-2019-CC1255039-42223,CC-1255039,El SaSan SMejicanos,8/7/2019
MX-2019-AH1046582-42223,AH-1046582,MexicMichoMorelia,8/7/2019
MO-2019-DK289586-42223,DK-289586,MorocRabatSale,8/7/2019
IT-2019-ND1846096-42223,ND-1846096,NorwaBuskeDrammen,8/7/2019
IT-2019-DP1300062-42223,DP-1300062,IrelaDubliDublin,8/7/2019
IT-2019-DB1291064-42223,DB-1291064,ItalyEmiliParma,8/7/2019
IT-2019-CA1231045-42223,CA-1231045,FrancProveMenton,8/7/2019
IR-2019-KL664560-42223,KL-664560,IranRazavMashhad,8/7/2019
IN-2019-JS1603097-42223,JS-1603097,PakisPunjaLahore,8/7/2019
IN-2019-JO1514558-42223,JO-1514558,IndiaKeralKozhikode,8/7/2019
IN-2019-IL1510058-42223,IL-1510058,IndiaChhatBhilai,8/7/2019
IN-2019-HZ1495092-42223,HZ-1495092,New ZAucklManukau City,8/7/2019
ID-2019-TC2129559-42223,TC-2129559,IndonJawa Malang,8/7/2019
ID-2019-JP1552059-42223,JP-1552059,IndonJakarJakarta,8/7/2019
GG-2019-CC267047-42223,CC-267047,GeorgImereK'ut'aisi,8/7/2019
ES-2019-PT1909048-42223,PT-1909048,GermaBavarAschaffenburg,8/7/2019
ES-2019-PT19090139-42223,PT-19090139,UniteEnglaLondon,8/7/2019
ES-2019-ML18040120-42223,ML-18040120,SpainMadriGetafe,8/7/2019
ES-2019-FA14230139-42223,FA-14230139,UniteEnglaLondon,8/7/2019
ES-2019-EP1391564-42223,EP-1391564,ItalyLazioRome,8/7/2019
CG-2019-JR621033-42223,JR-621033,DemocKinshKinshasa,8/7/2019
CA-2019-TB21355140-42223,TB-213551402,UniteTexasCedar Hill,8/7/2019
CA-2019-SV20365140-42223,SV-203651408,UniteLouisLafayette,8/7/2019
CA-2019-SH20395140-42223,SH-203951406,UniteNew YNew York City,8/7/2019
CA-2019-GM14455140-42223,GM-144551406,UniteNew HConcord,8/7/2019
AO-2019-BE14554-42223,BE-14554,AngolHuambHuambo,8/7/2019
ES-2019-TM21490139-42223,TM-21490139,UniteEnglaHarrow,8/7/2019
US-2019-MG1820554-42224,MG-1820554,HaitiOuestCarrefour,8/8/2019
US-2019-JK15370140-42224,JK-153701404,UniteCalifSan Diego,8/8/2019
TU-2019-CC2100134-42224,CC-2100134,TurkeIstanIstanbul,8/8/2019
TO-2019-DM3345131-42224,DM-3345131,TogoMaritLome,8/8/2019
SF-2019-RS9765117-42224,RS-9765117,SouthEastePort Elizabeth,8/8/2019
SF-2019-ES4080117-42224,ES-4080117,SouthGauteJohannesburg,8/8/2019
RO-2019-LR7035107-42224,LR-7035107,RomanTimisTimisoara,8/8/2019
NI-2019-CR258095-42224,CR-258095,NigerAbujaAbuja,8/8/2019
NI-2019-AG30095-42224,AG-30095,NigerLagosLagos,8/8/2019
MX-2019-SW2075528-42224,SW-2075528,ColomTolimIbagué,8/8/2019
MX-2019-DO1343536-42224,DO-1343536,DominSantoSanto Domingo,8/8/2019
IT-2019-JS15880120-42224,JS-15880120,SpainBasquBilbao,8/8/2019
IT-2019-BD1156048-42224,BD-1156048,GermaNorthEssen,8/8/2019
IT-2019-AC10615124-42224,AC-10615124,SwedeStockStockholm,8/8/2019
IN-2019-TW21025144-42224,TW-21025144,VietnHo ChHo Chi Minh City,8/8/2019
IN-2019-RD198107-42224,RD-198107,AustrQueenToowoomba,8/8/2019
IN-2019-PP1895559-42224,PP-1895559,IndonJawa Bekasi,8/8/2019
IN-2019-NL1831078-42224,NL-1831078,MalayPahanKuantan,8/8/2019
IN-2019-DB1361558-42224,DB-1361558,IndiaUttarAgra,8/8/2019
IN-2019-CC1267027-42224,CC-1267027,ChinaHubeiShashi,8/8/2019
IN-2019-CC1222066-42224,CC-1222066,JapanHyogoHimeji,8/8/2019
IN-2019-AO1081058-42224,AO-1081058,IndiaUttarAgra,8/8/2019
IN-2019-AH106907-42224,AH-106907,AustrVictoMelbourne,8/8/2019
IN-2019-AG1027027-42224,AG-1027027,ChinaJiangYancheng,8/8/2019
ID-2019-NP18685102-42224,NP-18685102,PhiliNatioManila,8/8/2019
ID-2019-JS15880130-42224,JS-15880130,ThailBangkBangkok,8/8/2019
GH-2019-EG390049-42224,EG-390049,GhanaGreatAccra,8/8/2019
ES-2019-TP2156564-42224,TP-2156564,ItalyLazioRome,8/8/2019
ES-2019-SC2072548-42224,SC-2072548,GermaBadenHeilbronn,8/8/2019
ES-2019-RA1928548-42224,RA-1928548,GermaMecklSchwerin,8/8/2019
ES-2019-JW1607545-42224,JW-1607545,FrancIle-dParis,8/8/2019
ES-2019-EL13735120-42224,EL-13735120,SpainBasquVitoria,8/8/2019
ES-2019-CS1249045-42224,CS-1249045,FrancNord-Lille,8/8/2019
ES-2019-CS1195062-42224,CS-1195062,IrelaCorkCork,8/8/2019
ES-2019-BE1141048-42224,BE-1141048,GermaHesseWiesbaden,8/8/2019
CA-2019-SC1026023-42224,SC-1026023,CanadOntarToronto,8/8/2019
CA-2019-MC17575140-42224,MC-175751404,UniteCalifSan Jose,8/8/2019
CA-2019-JW15955140-42224,JW-159551406,UniteNew YLong Beach,8/8/2019
CA-2019-JL15505140-42224,JL-155051404,UniteCalifWestminster,8/8/2019
CA-2019-FM14380140-42224,FM-143801408,UniteNorthJacksonville,8/8/2019
CA-2019-CK12205140-42224,CK-122051402,UniteTexasDallas,8/8/2019
CA-2019-CC12475140-42224,CC-124751402,UniteMinneMoorhead,8/8/2019
BO-2019-TW1102513-42224,TW-1102513,BelarHomyeHomyel',8/8/2019
TU-2019-NW8400134-42225,NW-8400134,TurkeGaziaGaziantep,8/9/2019
MX-2019-SH1997582-42225,SH-1997582,MexicTamauVictoria,8/9/2019
MX-2019-AS1024082-42225,AS-1024082,MexicSinalLos Mochis,8/9/2019
MX-2019-AR1040593-42225,AR-1040593,NicarManagManagua,8/9/2019
MO-2019-JK537086-42225,JK-537086,MorocSoussAgadir,8/9/2019
IT-2019-CL1270045-42225,CL-1270045,FrancPays Laval,8/9/2019
IN-2019-RR1931558-42225,RR-1931558,IndiaChhatRaipur,8/9/2019
IN-2019-LA1678027-42225,LA-1678027,ChinaFujiaLuoyang,8/9/2019
IN-2019-KH1651092-42225,KH-1651092,New ZCanteChristchurch,8/9/2019
IN-2019-FP14320130-42225,FP-14320130,ThailBangkBangkok,8/9/2019
IN-2019-BT1148527-42225,BT-1148527,ChinaJiangXinghua,8/9/2019
ID-2019-JC1534059-42225,JC-1534059,IndonJawa Bandung,8/9/2019
ID-2019-CC12370118-42225,CC-12370118,SouthDaejeDaejeon,8/9/2019
ES-2019-VM2183545-42225,VM-2183545,FrancAuverVichy,8/9/2019
ES-2019-ML1775545-42225,ML-1775545,FrancProvePertuis,8/9/2019
ES-2019-EN1378045-42225,EN-1378045,FrancLanguAlbi,8/9/2019
ES-2019-DD13570120-42225,DD-13570120,SpainMadriMadrid,8/9/2019
ES-2019-BE11410120-42225,BE-11410120,SpainMadriMadrid,8/9/2019
CG-2019-PV898533-42225,PV-898533,DemocBanduKikwit,8/9/2019
CG-2019-MH811533-42225,MH-811533,DemocBanduKikwit,8/9/2019
BU-2019-BD162019-42225,BD-162019,BulgaSofiySofia,8/9/2019
UG-2019-JC5340136-42227,JC-5340136,UgandKampaKampala,8/11/2019
SF-2019-CP2085117-42227,CP-2085117,SouthWesteCape Town,8/11/2019
SA-2019-EG3900110-42227,EG-3900110,SaudiAr RiRiyadh,8/11/2019
RS-2019-PB9150108-42227,PB-9150108,RussiBashkUfa,8/11/2019
RO-2019-NH8610107-42227,NH-8610107,RomanSibiuSibiu,8/11/2019
NI-2019-MM828095-42227,MM-828095,NigerEdoBenin City,8/11/2019
MX-2019-TC2098018-42227,TC-2098018,BraziMinasPouso Alegre,8/11/2019
MX-2019-MC1727582-42227,MC-1727582,MexicDistrMexico City,8/11/2019
IT-2019-JW15955124-42227,JW-15955124,SwedeStockNacka,8/11/2019
IT-2019-EB1397564-42227,EB-1397564,ItalyLazioRome,8/11/2019
IN-2019-RC1996027-42227,RC-1996027,ChinaZhejiWenzhou,8/11/2019
IN-2019-GM1445527-42227,GM-1445527,ChinaShanxYuci,8/11/2019
IN-2019-CM1219027-42227,CM-1219027,ChinaShangShanghai,8/11/2019
IN-2019-BM111407-42227,BM-111407,AustrVictoWodonga,8/11/2019
ID-2019-TB2119059-42227,TB-2119059,IndonJawa Pekalongan,8/11/2019
ID-2019-RA19915102-42227,RA-19915102,PhiliCentrSan Jose del Monte,8/11/2019
GG-2019-SJ1021547-42227,SJ-1021547,GeorgImereK'ut'aisi,8/11/2019
GG-2019-LC714047-42227,LC-714047,GeorgTbiliTbilisi,8/11/2019
ES-2019-PC1900045-42227,PC-1900045,FrancAlsacStrasbourg,8/11/2019
ES-2019-MS1798048-42227,MS-1798048,GermaLowerMunster,8/11/2019
ES-2019-ME17320139-42227,ME-17320139,UniteEnglaStoke-on-Trent,8/11/2019
ES-2019-KF16285139-42227,KF-16285139,UniteEnglaBrighton,8/11/2019
ES-2019-JD1589514-42227,JD-1589514,BelgiAntweAntwerp,8/11/2019
ES-2019-HJ1487545-42227,HJ-1487545,FrancAuverRillieux-la-Pape,8/11/2019
ES-2019-CM127158-42227,CM-127158,AustrViennVienna,8/11/2019
ES-2019-CD1279048-42227,CD-1279048,GermaBerliBerlin,8/11/2019
ES-2019-CA1196545-42227,CA-1196545,FrancPays Angers,8/11/2019
CG-2019-JS568533-42227,JS-568533,DemocSouthUvira,8/11/2019
CA-2019-SC20695140-42227,SC-206951402,UniteIndiaRichmond,8/11/2019
CA-2019-IL15100140-42227,IL-151001402,UniteIndiaColumbus,8/11/2019
ZA-2019-LR7035146-42228,LR-7035146,ZambiLusakLusaka,8/12/2019
US-2019-RD1958555-42228,RD-1958555,HonduAtlánLa Ceiba,8/12/2019
TU-2019-RM9675134-42228,RM-9675134,TurkeGaziaGaziantep,8/12/2019
TU-2019-HG4845134-42228,HG-4845134,TurkeKonyaKonya,8/12/2019
TU-2019-AR345134-42228,AR-345134,TurkeIstanIstanbul,8/12/2019
SF-2019-LO7170117-42228,LO-7170117,SouthWesteCape Town,8/12/2019
SF-2019-BT1305117-42228,BT-1305117,SouthKwazuPietermaritzburg,8/12/2019
PL-2019-AR345103-42228,AR-345103,PolanMasovWarsaw,8/12/2019
NI-2019-SF1020095-42228,SF-1020095,NigerLagosLagos,8/12/2019
MX-2019-TC2129539-42228,TC-2129539,El SaSan SSan Salvador,8/12/2019
MX-2019-HM1486082-42228,HM-1486082,MexicJalisGuadalajara,8/12/2019
MX-2019-ES1402039-42228,ES-1402039,El SaSan SSan Salvador,8/12/2019
KZ-2019-RM975068-42228,RM-975068,KazakQaragTemirtau,8/12/2019
IT-2019-TS21340139-42228,TS-21340139,UniteEnglaShrewsbury,8/12/2019
IT-2019-MF18250125-42228,MF-18250125,SwitzSt. GSt. Gallen,8/12/2019
IT-2019-HJ14875120-42228,HJ-14875120,SpainMadriMadrid,8/12/2019
IT-2019-CH12070125-42228,CH-12070125,SwitzZüricZurich,8/12/2019
IN-2019-PN1877558-42228,PN-1877558,IndiaAndhrVisakhapatnam,8/12/2019
IN-2019-IG1508566-42228,IG-1508566,JapanFukuoKawasaki,8/12/2019
IN-2019-CC1268558-42228,CC-1268558,IndiaAndhrVisakhapatnam,8/12/2019
IN-2019-AW1084027-42228,AW-1084027,ChinaChongHechuan,8/12/2019
ID-2019-RB193307-42228,RB-193307,AustrWestePerth,8/12/2019
ID-2019-MC1784558-42228,MC-1784558,IndiaMaharMumbai,8/12/2019
ID-2019-HL15040102-42228,HL-15040102,PhiliNatioCaloocan,8/12/2019
HU-2019-SC1026057-42228,SC-1026057,HungaBudapBudapest,8/12/2019
ES-2019-ZC2191045-42228,ZC-2191045,FrancProveLe Pontet,8/12/2019
ES-2019-TC21295139-42228,TC-21295139,UniteEnglaPreston,8/12/2019
ES-2019-SD20485139-42228,SD-20485139,UniteEnglaBristol,8/12/2019
ES-2019-MY1829548-42228,MY-1829548,GermaNorthEssen,8/12/2019
ES-2019-JW1595545-42228,JW-1595545,FrancAuverAnnecy,8/12/2019
ES-2019-JS1559548-42228,JS-1559548,GermaNorthBottrop,8/12/2019
ES-2019-EG1390045-42228,EG-1390045,FrancIle-dMalakoff,8/12/2019
ES-2019-CS1240045-42228,CS-1240045,FrancIle-dCormeilles-en-Parisis,8/12/2019
EG-2019-CL270038-42228,CL-270038,EgyptAl BaHurghada,8/12/2019
CG-2019-DK337533-42228,DK-337533,DemocKinshKinshasa,8/12/2019
CA-2019-SJ20125140-42228,SJ-201251406,UniteNew YNew York City,8/12/2019
CA-2019-SF20965140-42228,SF-209651402,UniteTexasBedford,8/12/2019
CA-2019-DR12940140-42228,DR-129401408,UniteLouisLake Charles,8/12/2019
US-2019-TH2155055-42229,TH-2155055,HonduAtlánLa Ceiba,8/13/2019
US-2019-SB202905-42229,SB-202905,ArgenSan JSan Juan,8/13/2019
US-2019-BB11545140-42229,BB-115451406,UniteMarylColumbia,8/13/2019
TU-2019-EM4065134-42229,EM-4065134,TurkeIstanEsenyurt,8/13/2019
SF-2019-JD6060117-42229,JD-6060117,SouthGauteJohannesburg,8/13/2019
PL-2019-JF5415103-42229,JF-5415103,PolanGreatKalisz,8/13/2019
MX-2019-AB1025531-42229,AB-1025531,CubaHolguHolguín,8/13/2019
LH-2019-DD357075-42229,DD-357075,LithuKaunaKaunas,8/13/2019
IZ-2019-EJ415561-42229,EJ-415561,IraqBaghdBaghdad,8/13/2019
IT-2019-JS1603045-42229,JS-1603045,FrancIle-dArgenteuil,8/13/2019
IT-2019-AS1024045-42229,AS-1024045,FrancLanguPamiers,8/13/2019
IT-2019-AG1049545-42229,AG-1049545,FrancLanguToulouse,8/13/2019
IN-2019-SC2038027-42229,SC-2038027,ChinaSichuMianyang,8/13/2019
IN-2019-LH1715511-42229,LH-1715511,BanglChittChittagong,8/13/2019
IN-2019-LC1688558-42229,LC-1688558,IndiaAssamGuwahati,8/13/2019
IN-2019-HD1478558-42229,HD-1478558,IndiaHaryaFaridabad,8/13/2019
IN-2019-AS1013558-42229,AS-1013558,IndiaUttarBilaspur,8/13/2019
ID-2019-LC16960102-42229,LC-16960102,PhiliNatioManila,8/13/2019
ID-2019-HJ148757-42229,HJ-148757,AustrAustrCanberra,8/13/2019
HR-2019-PB910530-42229,PB-910530,CroatGrad Zagreb,8/13/2019
ES-2019-TS2116045-42229,TS-2116045,FrancNord-Tourcoing,8/13/2019
ES-2019-SR20425139-42229,SR-20425139,UniteEnglaSwindon,8/13/2019
ES-2019-SF20200139-42229,SF-20200139,UniteEnglaWigan,8/13/2019
ES-2019-RD1972048-42229,RD-1972048,GermaBadenOffenburg,8/13/2019
ES-2019-KC16540125-42229,KC-16540125,SwitzGenevGeneva,8/13/2019
ES-2019-GZ1454545-42229,GZ-1454545,FrancIle-dPalaiseau,8/13/2019
ES-2019-FH14275139-42229,FH-14275139,UniteEnglaDoncaster,8/13/2019
ES-2019-DG133008-42229,DG-133008,AustrViennVienna,8/13/2019
ES-2019-CD1279048-42229,CD-1279048,GermaBavarMunich,8/13/2019
ES-2019-CB1253545-42229,CB-1253545,FrancIle-dLe Chesnay,8/13/2019
CA-2019-RH19495140-42229,RH-194951408,UniteFloriOrlando,8/13/2019
CA-2019-JM16195140-42229,JM-161951404,UniteCalifLake Forest,8/13/2019
CA-2019-JK612023-42229,JK-612023,CanadQuebeMontréal,8/13/2019
CA-2019-DK12895140-42229,DK-128951404,UniteWashiSeattle,8/13/2019
UZ-2019-MS7770142-42230,MS-7770142,UzbekAndijAndijon,8/14/2019
US-2019-JK15370140-42230,JK-153701404,UniteCalifSan Francisco,8/14/2019
TO-2019-RA9915131-42230,RA-9915131,TogoMaritLome,8/14/2019
SF-2019-MS7830117-42230,MS-7830117,SouthGauteJohannesburg,8/14/2019
SF-2019-MH8115117-42230,MH-8115117,SouthGautePretoria,8/14/2019
RS-2019-CR2625108-42230,CR-2625108,RussiAstraAstrakhan',8/14/2019
PL-2019-TP11130103-42230,TP-11130103,PolanPomerGdynia,8/14/2019
NI-2019-SP1062095-42230,SP-1062095,NigerLagosLagos,8/14/2019
MO-2019-TT1126586-42230,TT-1126586,MorocMarraMarrakech,8/14/2019
JO-2019-RB933067-42230,RB-933067,Jorda'AmmaAmman,8/14/2019
IT-2019-TT2146064-42230,TT-2146064,ItalyLombaComo,8/14/2019
IT-2019-MC1757548-42230,MC-1757548,GermaNorthBottrop,8/14/2019
IT-2019-MC17575139-42230,MC-17575139,UniteEnglaRochdale,8/14/2019
IT-2019-JL1585048-42230,JL-1585048,GermaBadenStuttgart,8/14/2019
IT-2019-DS1318064-42230,DS-1318064,ItalyEmiliParma,8/14/2019
IN-2019-TM2101066-42230,TM-2101066,JapanFukuoKawasaki,8/14/2019
IN-2019-TB2105566-42230,TB-2105566,JapanNaganUeda,8/14/2019
IN-2019-SJ2012578-42230,SJ-2012578,MalayPahanKuantan,8/14/2019
IN-2019-MA17995121-42230,MA-17995121,Sri LWesteColombo,8/14/2019
IN-2019-HA14905102-42230,HA-14905102,PhiliNatioManila,8/14/2019
IN-2019-EJ141557-42230,EJ-141557,AustrSouthAdelaide,8/14/2019
IN-2019-DG1330027-42230,DG-1330027,ChinaGansuSuzhou,8/14/2019
IN-2019-BO113507-42230,BO-113507,AustrWesteKwinana,8/14/2019
ID-2019-VB2174559-42230,VB-2174559,IndonJawa Bandung,8/14/2019
ID-2019-RO1978059-42230,RO-1978059,IndonJawa Semarang,8/14/2019
ID-2019-HG1496597-42230,HG-1496597,PakisPunjaLahore,8/14/2019
ID-2019-DW135857-42230,DW-135857,AustrVictoWarrnambool,8/14/2019
ES-2019-NP1868534-42230,NP-1868534,DenmaSouthOdense,8/14/2019
ES-2019-MH17455139-42230,MH-17455139,UniteEnglaBedford,8/14/2019
ES-2019-JC15385120-42230,JC-15385120,SpainAndalChiclana de la Frontera,8/14/2019
ES-2019-EH14125139-42230,EH-14125139,UniteWalesCardiff,8/14/2019
ES-2019-BM1178545-42230,BM-1178545,FrancProveMenton,8/14/2019
ES-2019-BF1127545-42230,BF-1127545,FrancIle-dThiais,8/14/2019
ES-2019-AH101208-42230,AH-101208,AustrViennVienna,8/14/2019
CA-2019-MK816023-42230,MK-816023,CanadOntarToronto,8/14/2019
CA-2019-MK17905140-42230,MK-179051404,UniteCalifSan Diego,8/14/2019
CA-2019-KD16495140-42230,KD-164951406,UnitePennsPhiladelphia,8/14/2019
CA-2019-DC12850140-42230,DC-128501408,UniteTenneMemphis,8/14/2019
AG-2019-LD68553-42230,LD-68553,AlgerOranOran,8/14/2019
US-2019-SC2068018-42231,SC-2068018,BraziMaranPresidente Dutra,8/15/2019
TU-2019-NC8535134-42231,NC-8535134,TurkeKahraKahramanmaras,8/15/2019
SY-2019-SC10725126-42231,SC-10725126,SyriaDayr Dayr az Zawr,8/15/2019
MX-2019-VS2182082-42231,VS-2182082,MexicChiapTuxtla Gutiérrez,8/15/2019
MX-2019-SC2068082-42231,SC-2068082,MexicBaja Tijuana,8/15/2019
MX-2019-PB1910528-42231,PB-1910528,ColomAntioMedellín,8/15/2019
MX-2019-MK1790551-42231,MK-1790551,GuateGuateVilla Nueva,8/15/2019
MX-2019-JO1555031-42231,JO-1555031,CubaCiegoCiego de Ávila,8/15/2019
MX-2019-BS1136518-42231,BS-1136518,BraziMinasBetim,8/15/2019
MX-2019-AS1024082-42231,AS-1024082,MexicDistrMexico City,8/15/2019
MX-2019-AM1070582-42231,AM-1070582,MexicChihuJuárez,8/15/2019
MW-2019-RF984085-42231,RF-984085,MontePodgoPodgorica,8/15/2019
IT-2019-TP2156545-42231,TP-2156545,FrancProveMarseille,8/15/2019
IT-2019-LT1676591-42231,LT-1676591,NetheNorthOosterhout,8/15/2019
IT-2019-DL1286591-42231,DL-1286591,NetheSouthRotterdam,8/15/2019
IN-2019-SK1999059-42231,SK-1999059,IndonSumatMedan,8/15/2019
IN-2019-AS1028527-42231,AS-1028527,ChinaGuangGuangzhou,8/15/2019
ID-2019-PC1900092-42231,PC-1900092,New ZAucklManukau City,8/15/2019
ES-2019-PS1904545-42231,PS-1904545,FrancIle-dChelles,8/15/2019
ES-2019-LH1690064-42231,LH-1690064,ItalyFriulTrieste,8/15/2019
ES-2019-KA1652548-42231,KA-1652548,GermaBadenReutlingen,8/15/2019
ES-2019-BS11665120-42231,BS-11665120,SpainCeutaCeuta,8/15/2019
ES-2019-BP11095120-42231,BP-11095120,SpainMadriMadrid,8/15/2019
CA-2019-NP18700140-42231,NP-187001404,UniteCalifSan Francisco,8/15/2019
CA-2019-MA799523-42231,MA-799523,CanadOntarVaughan,8/15/2019
CA-2019-JM15250140-42231,JM-152501404,UniteCalifLos Angeles,8/15/2019
AO-2019-AJ9454-42231,AJ-9454,AngolHuambHuambo,8/15/2019
US-2019-EM138255-42232,EM-138255,ArgenBuenoBuenos Aires,8/16/2019
US-2019-DL13495140-42232,DL-134951406,UnitePennsPhiladelphia,8/16/2019
QA-2019-CS1860105-42232,CS-1860105,QatarAd DaDoha,8/16/2019
MX-2019-TS2134082-42232,TS-2134082,MexicBaja Mexicali,8/16/2019
MX-2019-JG1516098-42232,JG-1516098,PanamPanamSan Miguelito,8/16/2019
MX-2019-BS1166518-42232,BS-1166518,BraziRio GSapucaia do Sul,8/16/2019
IT-2019-MY1829591-42232,MY-1829591,NetheSouthThe Hague,8/16/2019
IT-2019-CY1274591-42232,CY-1274591,NetheSouthAlphen aan den Rijn,8/16/2019
IN-2019-KL1655559-42232,KL-1655559,IndonYogyaYogyakarta,8/16/2019
IN-2019-DW1354021-42232,DW-1354021,CamboPhnomPhnom Penh,8/16/2019
ID-2019-FW1439592-42232,FW-1439592,New ZAucklManukau City,8/16/2019
ID-2019-BV1124527-42232,BV-1124527,ChinaHubeiXiaogan,8/16/2019
ID-2019-BD11620102-42232,BD-11620102,PhiliNatioManila,8/16/2019
ES-2019-MG17650125-42232,MG-17650125,SwitzBernBerne,8/16/2019
ES-2019-JB1600064-42232,JB-1600064,ItalyEmiliCesena,8/16/2019
ES-2019-GZ14470120-42232,GZ-14470120,SpainAsturOviedo,8/16/2019
ES-2019-CC1261048-42232,CC-1261048,GermaNorthRecklinghausen,8/16/2019
CM-2019-LB673522-42232,LB-673522,CamerNord-Bamenda,8/16/2019
CA-2019-JG15160140-42232,JG-151601406,UniteNew JPlainfield,8/16/2019
CA-2019-BO11350140-42232,BO-113501402,UniteMinneRoseville,8/16/2019
RO-2019-CS2355107-42233,CS-2355107,RomanNeamtPiatra-Neamt,8/17/2019
CG-2019-AM70533-42233,AM-70533,DemocKatanKalemie,8/17/2019
CA-2019-SJ20215140-42233,SJ-202151408,UniteTenneColumbia,8/17/2019
US-2019-EH13765140-42234,EH-137651406,UniteNew YWatertown,8/18/2019
UP-2019-DW3480137-42234,DW-3480137,UkraiTernoTernopil',8/18/2019
TZ-2019-CS1950129-42234,CS-1950129,TanzaTangaTanga,8/18/2019
MX-2019-TB2162551-42234,TB-2162551,GuateChimaChimaltenango,8/18/2019
MX-2019-SH2063582-42234,SH-2063582,MexicJalisGuadalajara,8/18/2019
MX-2019-MW1823565-42234,MW-1823565,JamaiSaintPortmore,8/18/2019
MX-2019-JL1585036-42234,JL-1585036,DominPeravBaní,8/18/2019
MX-2019-CT1199518-42234,CT-1199518,BraziParanCuritiba,8/18/2019
MX-2019-BG1103598-42234,BG-1103598,PanamPanamPanama City,8/18/2019
IT-2019-SB2018564-42234,SB-2018564,ItalyTuscaPistoia,8/18/2019
IT-2019-JW1522091-42234,JW-1522091,NetheOveriAlmelo,8/18/2019
IT-2019-IM15070139-42234,IM-15070139,UniteEnglaLondon,8/18/2019
IR-2019-PF916560-42234,PF-916560,IranLoresBorujerd,8/18/2019
IN-2019-TD209957-42234,TD-209957,AustrVictoBendigo,8/18/2019
IN-2019-SH2039527-42234,SH-2039527,ChinaShaanXi'an,8/18/2019
IN-2019-LF1718558-42234,LF-1718558,IndiaWest Panihati,8/18/2019
IN-2019-GW1460558-42234,GW-1460558,IndiaKarnaGulbarga,8/18/2019
IN-2019-DS1303058-42234,DS-1303058,IndiaUttarVaranasi,8/18/2019
IN-2019-AJ109457-42234,AJ-109457,AustrNew SSydney,8/18/2019
ID-2019-TB2152059-42234,TB-2152059,IndonJawa Semarang,8/18/2019
ID-2019-HM14980102-42234,HM-14980102,PhiliNatioMakati,8/18/2019
ES-2019-NP1870034-42234,NP-1870034,DenmaHovedCopenhagen,8/18/2019
ES-2019-MO1780045-42234,MO-1780045,FrancProveAix-en-Provence,8/18/2019
ES-2019-MC1784548-42234,MC-1784548,GermaRhineMainz,8/18/2019
ES-2019-JH1591048-42234,JH-1591048,GermaNorthBorken,8/18/2019
ES-2019-IM1507048-42234,IM-1507048,GermaBavarNuremberg,8/18/2019
ES-2019-IM1507045-42234,IM-1507045,FrancIle-dMeudon,8/18/2019
ES-2019-AR1051045-42234,AR-1051045,FrancIle-dBagneux,8/18/2019
EG-2019-VG1180538-42234,VG-1180538,EgyptAl IsAlexandria,8/18/2019
CA-2019-TP21415140-42234,TP-214151406,UnitePennsPhiladelphia,8/18/2019
CA-2019-RW19540140-42234,RW-195401404,UniteCalifBrentwood,8/18/2019
CA-2019-ED13885140-42234,ED-138851402,UniteTexasHouston,8/18/2019
CA-2019-AH10120140-42234,AH-101201408,UniteKentuLouisville,8/18/2019
